table_name,field_name,field_value,language,translation
stops,stop_name,舞浜,en,Maihama
stops,stop_name,新浦安,ja,新浦安
stops,stop_name,新浦安,en,Shin-Urayasu
stops,stop_name,市川塩浜,ja,市川塩浜
stops,stop_name,市川塩浜,en,Ichikawashiohama
stops,stop_name,二俣新町,ja,二俣新町
stops,stop_name,二俣新町,en,Futamatashimmachi
stops,stop_name,南船橋,ja,南船橋
stops,stop_name,南船橋,en,Minami-Funabashi
stops,stop_name,新習志野,ja,新習志野
stops,stop_name,新習志野,en,Shin-Narashino
stops,stop_name,幕張豊砂,ja,幕張豊砂
stops,stop_name,幕張豊砂,en,Makuharitoyosuna
stops,stop_name,海浜幕張,ja,海浜幕張
stops,stop_name,海浜幕張,en,Kaihimmakuhari
stops,stop_name,検見川浜,ja,検見川浜
stops,stop_name,検見川浜,en,Kemigawahama
stops,stop_name,稲毛海岸,ja,稲毛海岸
stops,stop_name,稲毛海岸,en,Inagekaigan
stops,stop_name,千葉みなと,ja,千葉みなと
stops,stop_name,千葉みなと,en,Chibaminato
stops,stop_name,蘇我,ja,蘇我
stops,stop_name,蘇我,en,Soga
stops,stop_name,木更津,ja,木更津
stops,stop_name,木更津,en,Kisarazu
stops,stop_name,祇園,ja,祇園
stops,stop_name,祇園,en,Gion
stops,stop_name,上総清川,ja,上総清川
stops,stop_name,上総清川,en,Kazusa-Kiyokawa
stops,stop_name,東清川,ja,東清川
stops,stop_name,東清川,en,Higashi-Kiyokawa
stops,stop_name,横田,ja,横田
stops,stop_name,横田,en,Yokota
stops,stop_name,東横田,ja,東横田
stops,stop_name,東横田,en,Higashi-Yokota
stops,stop_name,馬来田,ja,馬来田
stops,stop_name,馬来田,en,Makuta
stops,stop_name,下郡,ja,下郡
stops,stop_name,下郡,en,Shimogori
stops,stop_name,小櫃,ja,小櫃
stops,stop_name,小櫃,en,Obitsu
stops,stop_name,俵田,ja,俵田
stops,stop_name,俵田,en,Tawarada
stops,stop_name,久留里,ja,久留里
stops,stop_name,久留里,en,Kururi
stops,stop_name,平山,ja,平山
stops,stop_name,平山,en,Hirayama
stops,stop_name,上総松丘,ja,上総松丘
stops,stop_name,上総松丘,en,Kazusa-Matsuoka
stops,stop_name,上総亀山,ja,上総亀山
stops,stop_name,上総亀山,en,Kazusa-Kameyama
stops,stop_name,府中本町,ja,府中本町
stops,stop_name,府中本町,en,Fuchuhommachi
stops,stop_name,北府中,ja,北府中
stops,stop_name,北府中,en,Kita-Fuchu
stops,stop_name,新小平,ja,新小平
stops,stop_name,新小平,en,Shin-Kodaira
stops,stop_name,新秋津,ja,新秋津
stops,stop_name,新秋津,en,Shin-Akitsu
stops,stop_name,東所沢,ja,東所沢
stops,stop_name,東所沢,en,Higashi-Tokorozawa
stops,stop_name,新座,ja,新座
stops,stop_name,新座,en,Niiza
stops,stop_name,北朝霞,ja,北朝霞
stops,stop_name,北朝霞,en,Kita-Asaka
stops,stop_name,西浦和,ja,西浦和
stops,stop_name,西浦和,en,Nishi-Urawa
stops,stop_name,武蔵浦和,ja,武蔵浦和
stops,stop_name,武蔵浦和,en,Musashi-Urawa
stops,stop_name,東浦和,ja,東浦和
stops,stop_name,東浦和,en,Higashi-Urawa
stops,stop_name,東川口,ja,東川口
stops,stop_name,東川口,en,Higashi-Kawaguchi
stops,stop_name,南越谷,ja,南越谷
stops,stop_name,南越谷,en,Minami-Koshigaya
stops,stop_name,越谷レイクタウン,ja,越谷レイクタウン
stops,stop_name,越谷レイクタウン,en,Koshigaya Laketown
stops,stop_name,吉川,ja,吉川
stops,stop_name,吉川,en,Yoshikawa
stops,stop_name,吉川美南,ja,吉川美南
stops,stop_name,吉川美南,en,Yoshikawaminami
stops,stop_name,新三郷,ja,新三郷
stops,stop_name,新三郷,en,Shim-Misato
stops,stop_name,三郷,ja,三郷
stops,stop_name,三郷,en,Misato
stops,stop_name,南流山,ja,南流山
stops,stop_name,南流山,en,Minami-Nagareyama
stops,stop_name,新八柱,ja,新八柱
stops,stop_name,新八柱,en,Shin-Yahashira
stops,stop_name,東松戸,ja,東松戸
stops,stop_name,東松戸,en,Higashi-Matsudo
stops,stop_name,市川大野,ja,市川大野
stops,stop_name,市川大野,en,Ichikawaono
stops,stop_name,船橋法典,ja,船橋法典
stops,stop_name,船橋法典,en,Funabashihoten
stops,stop_name,尻手,ja,尻手
stops,stop_name,尻手,en,Shitte
stops,stop_name,矢向,ja,矢向
stops,stop_name,矢向,en,Yako
stops,stop_name,鹿島田,ja,鹿島田
stops,stop_name,鹿島田,en,Kashimada
stops,stop_name,平間,ja,平間
stops,stop_name,平間,en,Hirama
stops,stop_name,向河原,ja,向河原
stops,stop_name,向河原,en,Mukaigawara
stops,stop_name,武蔵小杉,ja,武蔵小杉
stops,stop_name,武蔵小杉,en,Musashi-Kosugi
stops,stop_name,武蔵中原,ja,武蔵中原
stops,stop_name,武蔵中原,en,Musashi-Nakahara
stops,stop_name,武蔵新城,ja,武蔵新城
stops,stop_name,武蔵新城,en,Musashi-Shinjo
stops,stop_name,武蔵溝ノ口,ja,武蔵溝ノ口
stops,stop_name,武蔵溝ノ口,en,Musashi-Mizonokuchi
stops,stop_name,津田山,ja,津田山
stops,stop_name,津田山,en,Tsudayama
stops,stop_name,久地,ja,久地
stops,stop_name,久地,en,Kuji
stops,stop_name,宿河原,ja,宿河原
stops,stop_name,宿河原,en,Shukugawara
stops,stop_name,登戸,ja,登戸
stops,stop_name,登戸,en,Noborito
stops,stop_name,中野島,ja,中野島
stops,stop_name,中野島,en,Nakanoshima
stops,stop_name,稲田堤,ja,稲田堤
stops,stop_name,稲田堤,en,Inadazutsumi
stops,stop_name,矢野口,ja,矢野口
stops,stop_name,矢野口,en,Yanokuchi
stops,stop_name,稲城長沼,ja,稲城長沼
stops,stop_name,稲城長沼,en,Inaginaganuma
stops,stop_name,南多摩,ja,南多摩
stops,stop_name,南多摩,en,Minami-Tama
stops,stop_name,分倍河原,ja,分倍河原
stops,stop_name,分倍河原,en,Bubaigawara
stops,stop_name,西府,ja,西府
stops,stop_name,西府,en,Nishifu
stops,stop_name,谷保,ja,谷保
stops,stop_name,谷保,en,Yaho
stops,stop_name,矢川,ja,矢川
stops,stop_name,矢川,en,Yagawa
stops,stop_name,西国立,ja,西国立
stops,stop_name,西国立,en,Nishi-Kunitachi
stops,stop_name,浜川崎,ja,浜川崎
stops,stop_name,浜川崎,en,Hama-Kawasaki
stops,stop_name,小田栄,ja,小田栄
stops,stop_name,小田栄,en,Odasakae
stops,stop_name,川崎新町,ja,川崎新町
stops,stop_name,川崎新町,en,Kawasakishimmachi
stops,stop_name,八丁畷,ja,八丁畷
stops,stop_name,八丁畷,en,Hatchonawate
stops,stop_name,佐倉,ja,佐倉
stops,stop_name,佐倉,en,Sakura
stops,stop_name,酒々井,ja,酒々井
stops,stop_name,酒々井,en,Shisui
stops,stop_name,成田,ja,成田
stops,stop_name,成田,en,Narita
stops,stop_name,久住,ja,久住
stops,stop_name,久住,en,Kuzumi
stops,stop_name,滑河,ja,滑河
stops,stop_name,滑河,en,Namegawa
stops,stop_name,下総神崎,ja,下総神崎
stops,stop_name,下総神崎,en,Shimosa-Kozaki
stops,stop_name,大戸,ja,大戸
stops,stop_name,大戸,en,Oto
stops,stop_name,水郷,ja,水郷
stops,stop_name,水郷,en,Suigo
stops,stop_name,小見川,ja,小見川
stops,stop_name,小見川,en,Omigawa
stops,stop_name,笹川,ja,笹川
stops,stop_name,笹川,en,Sasagawa
stops,stop_name,下総橘,ja,下総橘
stops,stop_name,下総橘,en,Shimosa-Tachibana
stops,stop_name,下総豊里,ja,下総豊里
stops,stop_name,下総豊里,en,Shimosa-Toyosato
stops,stop_name,椎柴,ja,椎柴
stops,stop_name,椎柴,en,Shiishiba
stops,stop_name,松岸,ja,松岸
stops,stop_name,松岸,en,Matsugishi
stops,stop_name,銚子,ja,銚子
stops,stop_name,銚子,en,Choshi
stops,stop_name,東我孫子,ja,東我孫子
stops,stop_name,東我孫子,en,Higashi-Abiko
stops,stop_name,湖北,ja,湖北
stops,stop_name,湖北,en,Kohoku
stops,stop_name,新木,ja,新木
stops,stop_name,新木,en,Araki
stops,stop_name,布佐,ja,布佐
stops,stop_name,布佐,en,Fusa
stops,stop_name,木下,ja,木下
stops,stop_name,木下,en,Kioroshi
stops,stop_name,小林,ja,小林
stops,stop_name,小林,en,Kobayashi
stops,stop_name,安食,ja,安食
stops,stop_name,安食,en,Ajiki
stops,stop_name,下総松崎,ja,下総松崎
stops,stop_name,下総松崎,en,Shimosa-Manzaki
stops,stop_name,空港第２ビル,ja,空港第２ビル
stops,stop_name,空港第２ビル,en,Narita Airport Terminal 2 and 3
stops,stop_name,成田空港,ja,成田空港
stops,stop_name,成田空港,en,Narita Airport Terminal 1
stops,stop_name,西立川,ja,西立川
stops,stop_name,西立川,en,Nishi-Tachikawa
stops,stop_name,東中神,ja,東中神
stops,stop_name,東中神,en,Higashi-Nakagami
stops,stop_name,中神,ja,中神
stops,stop_name,中神,en,Nakagami
stops,stop_name,昭島,ja,昭島
stops,stop_name,昭島,en,Akishima
stops,stop_name,牛浜,ja,牛浜
stops,stop_name,牛浜,en,Ushihama
stops,stop_name,福生,ja,福生
stops,stop_name,福生,en,Fussa
stops,stop_name,羽村,ja,羽村
stops,stop_name,羽村,en,Hamura
stops,stop_name,小作,ja,小作
stops,stop_name,小作,en,Ozaku
stops,stop_name,河辺,ja,河辺
stops,stop_name,河辺,en,Kabe
stops,stop_name,東青梅,ja,東青梅
stops,stop_name,東青梅,en,Higashi-Ome
stops,stop_name,青梅,ja,青梅
stops,stop_name,青梅,en,Ome
stops,stop_name,宮ノ平,ja,宮ノ平
stops,stop_name,宮ノ平,en,Miyanohira
stops,stop_name,日向和田,ja,日向和田
stops,stop_name,日向和田,en,Hinatawada
stops,stop_name,石神前,ja,石神前
stops,stop_name,石神前,en,Ishigamimae
stops,stop_name,二俣尾,ja,二俣尾
stops,stop_name,二俣尾,en,Futamatao
stops,stop_name,軍畑,ja,軍畑
stops,stop_name,軍畑,en,Ikusabata
stops,stop_name,沢井,ja,沢井
stops,stop_name,沢井,en,Sawai
stops,stop_name,御嶽,ja,御嶽
stops,stop_name,御嶽,en,Mitake
stops,stop_name,川井,ja,川井
stops,stop_name,川井,en,Kawai
stops,stop_name,古里,ja,古里
stops,stop_name,古里,en,Kori
stops,stop_name,鳩ノ巣,ja,鳩ノ巣
stops,stop_name,鳩ノ巣,en,Hatonosu
stops,stop_name,白丸,ja,白丸
stops,stop_name,白丸,en,Shiromaru
stops,stop_name,奥多摩,ja,奥多摩
stops,stop_name,奥多摩,en,Oku-Tama
stops,stop_name,茅ケ崎,ja,茅ケ崎
stops,stop_name,茅ケ崎,en,Chigasaki
stops,stop_name,北茅ケ崎,ja,北茅ケ崎
stops,stop_name,北茅ケ崎,en,Kita-Chigasaki
stops,stop_name,香川,ja,香川
stops,stop_name,香川,en,Kagawa
stops,stop_name,寒川,ja,寒川
stops,stop_name,寒川,en,Samukawa
stops,stop_name,宮山,ja,宮山
stops,stop_name,宮山,en,Miyayama
stops,stop_name,倉見,ja,倉見
stops,stop_name,倉見,en,Kurami
stops,stop_name,門沢橋,ja,門沢橋
stops,stop_name,門沢橋,en,Kadosawabashi
stops,stop_name,社家,ja,社家
stops,stop_name,社家,en,Shake
stops,stop_name,厚木,ja,厚木
stops,stop_name,厚木,en,Atsugi
stops,stop_name,海老名,ja,海老名
stops,stop_name,海老名,en,Ebina
stops,stop_name,入谷,ja,入谷
stops,stop_name,入谷,en,Iriya
stops,stop_name,相武台下,ja,相武台下
stops,stop_name,相武台下,en,Sobudaishita
stops,stop_name,下溝,ja,下溝
stops,stop_name,下溝,en,Shimomizo
stops,stop_name,原当麻,ja,原当麻
stops,stop_name,原当麻,en,Harataima
stops,stop_name,番田,ja,番田
stops,stop_name,番田,en,Banda
stops,stop_name,上溝,ja,上溝
stops,stop_name,上溝,en,Kamimizo
stops,stop_name,南橋本,ja,南橋本
stops,stop_name,南橋本,en,Minami-Hashimoto
stops,stop_name,橋本,ja,橋本
stops,stop_name,橋本,en,Hashimoto
stops,stop_name,大崎,ja,大崎
stops,stop_name,大崎,en,Osaki
stops,stop_name,恵比寿,ja,恵比寿
stops,stop_name,恵比寿,en,Ebisu
stops,stop_name,渋谷,ja,渋谷
stops,stop_name,渋谷,en,Shibuya
stops,stop_name,池袋,ja,池袋
stops,stop_name,池袋,en,Ikebukuro
stops,stop_name,板橋,ja,板橋
stops,stop_name,板橋,en,Itabashi
stops,stop_name,十条,ja,十条
stops,stop_name,十条,en,Jujo
stops,stop_name,北赤羽,ja,北赤羽
stops,stop_name,北赤羽,en,Kita-Akabane
stops,stop_name,浮間舟渡,ja,浮間舟渡
stops,stop_name,浮間舟渡,en,Ukimafunado
stops,stop_name,戸田公園,ja,戸田公園
stops,stop_name,戸田公園,en,Toda-Koen
stops,stop_name,戸田,ja,戸田
stops,stop_name,戸田,en,Toda
stops,stop_name,北戸田,ja,北戸田
stops,stop_name,北戸田,en,Kita-Toda
stops,stop_name,中浦和,ja,中浦和
stops,stop_name,中浦和,en,Naka-Urawa
stops,stop_name,南与野,ja,南与野
stops,stop_name,南与野,en,Minami-Yono
stops,stop_name,与野本町,ja,与野本町
stops,stop_name,与野本町,en,Yono-Hommachi
stops,stop_name,北与野,ja,北与野
stops,stop_name,北与野,en,Kita-Yono
stops,stop_name,日進,ja,日進
stops,stop_name,日進,en,Nisshin
stops,stop_name,西大宮,ja,西大宮
stops,stop_name,西大宮,en,Nishi-Omiya
stops,stop_name,指扇,ja,指扇
stops,stop_name,指扇,en,Sashiogi
stops,stop_name,南古谷,ja,南古谷
stops,stop_name,南古谷,en,Minami-Furuya
stops,stop_name,戸塚,ja,戸塚
stops,stop_name,戸塚,en,Totsuka
stops,stop_name,東戸塚,ja,東戸塚
stops,stop_name,東戸塚,en,Higashi-Totsuka
stops,stop_name,保土ケ谷,ja,保土ケ谷
stops,stop_name,保土ケ谷,en,Hodogaya
stops,stop_name,新川崎,ja,新川崎
stops,stop_name,新川崎,en,Shin-Kawasaki
stops,stop_name,西大井,ja,西大井
stops,stop_name,西大井,en,Nishi-Oi
stops,stop_name,東千葉,ja,東千葉
stops,stop_name,東千葉,en,Higashi-Chiba
stops,stop_name,都賀,ja,都賀
stops,stop_name,都賀,en,Tsuga
stops,stop_name,四街道,ja,四街道
stops,stop_name,四街道,en,Yotsukaido
stops,stop_name,物井,ja,物井
stops,stop_name,物井,en,Monoi
stops,stop_name,南酒々井,ja,南酒々井
stops,stop_name,南酒々井,en,Minami-Shisui
stops,stop_name,榎戸,ja,榎戸
stops,stop_name,榎戸,en,Enokido
stops,stop_name,八街,ja,八街
stops,stop_name,八街,en,Yachimata
stops,stop_name,日向,ja,日向
stops,stop_name,日向,en,Hyuga
stops,stop_name,成東,ja,成東
stops,stop_name,成東,en,Naruto
stops,stop_name,松尾,ja,松尾
stops,stop_name,松尾,en,Matsuo
stops,stop_name,横芝,ja,横芝
stops,stop_name,横芝,en,Yokoshiba
stops,stop_name,飯倉,ja,飯倉
stops,stop_name,飯倉,en,Iigura
stops,stop_name,八日市場,ja,八日市場
stops,stop_name,八日市場,en,Yokaichiba
stops,stop_name,干潟,ja,干潟
stops,stop_name,干潟,en,Higata
stops,stop_name,旭,ja,旭
stops,stop_name,旭,en,Asahi
stops,stop_name,飯岡,ja,飯岡
stops,stop_name,飯岡,en,Iioka
stops,stop_name,倉橋,ja,倉橋
stops,stop_name,倉橋,en,Kurahashi
stops,stop_name,猿田,ja,猿田
stops,stop_name,猿田,en,Saruda
stops,stop_name,新日本橋,ja,新日本橋
stops,stop_name,新日本橋,en,Shin-Nihombashi
stops,stop_name,馬喰町,ja,馬喰町
stops,stop_name,馬喰町,en,Bakurocho
stops,stop_name,羽沢横浜国大,ja,羽沢横浜国大
stops,stop_name,羽沢横浜国大,en,Hazawa-Yokohama-Kokudai
stops,stop_name,本千葉,ja,本千葉
stops,stop_name,本千葉,en,Hon-Chiba
stops,stop_name,鎌取,ja,鎌取
stops,stop_name,鎌取,en,Kamatori
stops,stop_name,誉田,ja,誉田
stops,stop_name,誉田,en,Honda
stops,stop_name,土気,ja,土気
stops,stop_name,土気,en,Toke
stops,stop_name,大網,ja,大網
stops,stop_name,大網,en,Oami
stops,stop_name,永田,ja,永田
stops,stop_name,永田,en,Nagata
stops,stop_name,本納,ja,本納
stops,stop_name,本納,en,Honno
stops,stop_name,新茂原,ja,新茂原
stops,stop_name,新茂原,en,Shim-Mobara
stops,stop_name,茂原,ja,茂原
stops,stop_name,茂原,en,Mobara
stops,stop_name,八積,ja,八積
stops,stop_name,八積,en,Yatsumi
stops,stop_name,上総一ノ宮,ja,上総一ノ宮
stops,stop_name,上総一ノ宮,en,Kazusa-Ichinomiya
stops,stop_name,東浪見,ja,東浪見
stops,stop_name,東浪見,en,Torami
stops,stop_name,太東,ja,太東
stops,stop_name,太東,en,Taito
stops,stop_name,長者町,ja,長者町
stops,stop_name,長者町,en,Chojamachi
stops,stop_name,三門,ja,三門
stops,stop_name,三門,en,Mikado
stops,stop_name,大原,ja,大原
stops,stop_name,大原,en,Ohara
stops,stop_name,浪花,ja,浪花
stops,stop_name,浪花,en,Namihana
stops,stop_name,御宿,ja,御宿
stops,stop_name,御宿,en,Onjuku
stops,stop_name,勝浦,ja,勝浦
stops,stop_name,勝浦,en,Katsuura
stops,stop_name,鵜原,ja,鵜原
stops,stop_name,鵜原,en,Ubara
stops,stop_name,上総興津,ja,上総興津
stops,stop_name,上総興津,en,Kazusa-Okitsu
stops,stop_name,行川アイランド,ja,行川アイランド
stops,stop_name,行川アイランド,en,Namegawa Island
stops,stop_name,安房小湊,ja,安房小湊
stops,stop_name,安房小湊,en,Awa-Kominato
stops,stop_name,安房天津,ja,安房天津
stops,stop_name,安房天津,en,Awa-Amatsu
stops,stop_name,安房鴨川,ja,安房鴨川
stops,stop_name,安房鴨川,en,Awa-Kamogawa
stops,stop_name,尾久,ja,尾久
stops,stop_name,尾久,en,Oku
stops,stop_name,宮原,ja,宮原
stops,stop_name,宮原,en,Miyahara
stops,stop_name,上尾,ja,上尾
stops,stop_name,上尾,en,Ageo
stops,stop_name,北上尾,ja,北上尾
stops,stop_name,北上尾,en,Kita-Ageo
stops,stop_name,桶川,ja,桶川
stops,stop_name,桶川,en,Okegawa
stops,stop_name,北本,ja,北本
stops,stop_name,北本,en,Kitamoto
stops,stop_name,鴻巣,ja,鴻巣
stops,stop_name,鴻巣,en,Konosu
stops,stop_name,北鴻巣,ja,北鴻巣
stops,stop_name,北鴻巣,en,Kita-Konosu
stops,stop_name,吹上,ja,吹上
stops,stop_name,吹上,en,Fukiage
stops,stop_name,行田,ja,行田
stops,stop_name,行田,en,Gyoda
stops,stop_name,熊谷,ja,熊谷
stops,stop_name,熊谷,en,Kumagaya
stops,stop_name,籠原,ja,籠原
stops,stop_name,籠原,en,Kagohara
stops,stop_name,深谷,ja,深谷
stops,stop_name,深谷,en,Fukaya
stops,stop_name,岡部,ja,岡部
stops,stop_name,岡部,en,Okabe
stops,stop_name,本庄,ja,本庄
stops,stop_name,本庄,en,Honjo
stops,stop_name,神保原,ja,神保原
stops,stop_name,神保原,en,Jimbohara
stops,stop_name,新町,ja,新町
stops,stop_name,新町,en,Shimmachi
stops,stop_name,福俵,ja,福俵
stops,stop_name,福俵,en,Fukutawara
stops,stop_name,東金,ja,東金
stops,stop_name,東金,en,Togane
stops,stop_name,求名,ja,求名
stops,stop_name,求名,en,Gumyo
stops,stop_name,藤沢,ja,藤沢
stops,stop_name,藤沢,en,Fujisawa
stops,stop_name,辻堂,ja,辻堂
stops,stop_name,辻堂,en,Tsujido
stops,stop_name,平塚,ja,平塚
stops,stop_name,平塚,en,Hiratsuka
stops,stop_name,大磯,ja,大磯
stops,stop_name,大磯,en,Oiso
stops,stop_name,二宮,ja,二宮
stops,stop_name,二宮,en,Ninomiya
stops,stop_name,国府津,ja,国府津
stops,stop_name,国府津,en,Kozu
stops,stop_name,鴨宮,ja,鴨宮
stops,stop_name,鴨宮,en,Kamonomiya
stops,stop_name,小田原,ja,小田原
stops,stop_name,小田原,en,Odawara
stops,stop_name,早川,ja,早川
stops,stop_name,早川,en,Hayakawa
stops,stop_name,根府川,ja,根府川
stops,stop_name,根府川,en,Nebukawa
stops,stop_name,真鶴,ja,真鶴
stops,stop_name,真鶴,en,Manazuru
stops,stop_name,湯河原,ja,湯河原
stops,stop_name,湯河原,en,Yugawara
stops,stop_name,国道,ja,国道
stops,stop_name,国道,en,Kokudo
stops,stop_name,鶴見小野,ja,鶴見小野
stops,stop_name,鶴見小野,en,Tsurumiono
stops,stop_name,弁天橋,ja,弁天橋
stops,stop_name,弁天橋,en,Bentembashi
stops,stop_name,浅野,ja,浅野
stops,stop_name,浅野,en,Asano
stops,stop_name,安善,ja,安善
stops,stop_name,安善,en,Anzen
stops,stop_name,武蔵白石,ja,武蔵白石
stops,stop_name,武蔵白石,en,Musashi-Shiraishi
stops,stop_name,昭和,ja,昭和
stops,stop_name,昭和,en,Showa
stops,stop_name,扇町,ja,扇町
stops,stop_name,扇町,en,Ogimachi
stops,stop_name,新芝浦,ja,新芝浦
stops,stop_name,新芝浦,en,Shin-Shibaura
stops,stop_name,海芝浦,ja,海芝浦
stops,stop_name,海芝浦,en,Umi-Shibaura
stops,stop_name,大川,ja,大川
stops,stop_name,大川,en,Okawa
stops,stop_name,浜野,ja,浜野
stops,stop_name,浜野,en,Hamano
stops,stop_name,八幡宿,ja,八幡宿
stops,stop_name,八幡宿,en,Yawatajuku
stops,stop_name,五井,ja,五井
stops,stop_name,五井,en,Goi
stops,stop_name,姉ケ崎,ja,姉ケ崎
stops,stop_name,姉ケ崎,en,Anegasaki
stops,stop_name,長浦,ja,長浦
stops,stop_name,長浦,en,Nagaura
stops,stop_name,袖ケ浦,ja,袖ケ浦
stops,stop_name,袖ケ浦,en,Sodegaura
stops,stop_name,巌根,ja,巌根
stops,stop_name,巌根,en,Iwane
stops,stop_name,君津,ja,君津
stops,stop_name,君津,en,Kimitsu
stops,stop_name,青堀,ja,青堀
stops,stop_name,青堀,en,Aohori
stops,stop_name,大貫,ja,大貫
stops,stop_name,大貫,en,Onuki
stops,stop_name,佐貫町,ja,佐貫町
stops,stop_name,佐貫町,en,Sanukimachi
stops,stop_name,上総湊,ja,上総湊
stops,stop_name,上総湊,en,Kazusa-Minato
stops,stop_name,竹岡,ja,竹岡
stops,stop_name,竹岡,en,Takeoka
stops,stop_name,浜金谷,ja,浜金谷
stops,stop_name,浜金谷,en,Hama-Kanaya
stops,stop_name,保田,ja,保田
stops,stop_name,保田,en,Hota
stops,stop_name,安房勝山,ja,安房勝山
stops,stop_name,安房勝山,en,Awa-Katsuyama
stops,stop_name,岩井,ja,岩井
stops,stop_name,岩井,en,Iwai
stops,stop_name,富浦,ja,富浦
stops,stop_name,富浦,en,Tomiura
stops,stop_name,那古船形,ja,那古船形
stops,stop_name,那古船形,en,Nakofunakata
stops,stop_name,館山,ja,館山
stops,stop_name,館山,en,Tateyama
stops,stop_name,九重,ja,九重
stops,stop_name,九重,en,Kokonoe
stops,stop_name,千倉,ja,千倉
stops,stop_name,千倉,en,Chikura
stops,stop_name,千歳,ja,千歳
stops,stop_name,千歳,en,Chitose
stops,stop_name,南三原,ja,南三原
stops,stop_name,南三原,en,Minamihara
stops,stop_name,和田浦,ja,和田浦
stops,stop_name,和田浦,en,Wadaura
stops,stop_name,江見,ja,江見
stops,stop_name,江見,en,Emi
stops,stop_name,太海,ja,太海
stops,stop_name,太海,en,Futomi
stops,stop_name,土呂,ja,土呂
stops,stop_name,土呂,en,Toro
stops,stop_name,東大宮,ja,東大宮
stops,stop_name,東大宮,en,Higashi-Omiya
stops,stop_name,蓮田,ja,蓮田
stops,stop_name,蓮田,en,Hasuda
stops,stop_name,白岡,ja,白岡
stops,stop_name,白岡,en,Shiraoka
stops,stop_name,新白岡,ja,新白岡
stops,stop_name,新白岡,en,Shin-Shiraoka
stops,stop_name,久喜,ja,久喜
stops,stop_name,久喜,en,Kuki
stops,stop_name,東鷲宮,ja,東鷲宮
stops,stop_name,東鷲宮,en,Higashi-Washinomiya
stops,stop_name,栗橋,ja,栗橋
stops,stop_name,栗橋,en,Kurihashi
stops,stop_name,古河,ja,古河
stops,stop_name,古河,en,Koga
stops,stop_name,野木,ja,野木
stops,stop_name,野木,en,Nogi
stops,stop_name,間々田,ja,間々田
stops,stop_name,間々田,en,Mamada
stops,stop_name,小山,ja,小山
stops,stop_name,小山,en,Oyama
stops,stop_name,小金井,ja,小金井
stops,stop_name,小金井,en,Koganei
stops,stop_name,自治医大,ja,自治医大
stops,stop_name,自治医大,en,Jichiidai
stops,stop_name,石橋,ja,石橋
stops,stop_name,石橋,en,Ishibashi
stops,stop_name,雀宮,ja,雀宮
stops,stop_name,雀宮,en,Suzumenomiya
stops,stop_name,宇都宮,ja,宇都宮
stops,stop_name,宇都宮,en,Utsunomiya
stops,stop_name,岡本,ja,岡本
stops,stop_name,岡本,en,Okamoto
stops,stop_name,宝積寺,ja,宝積寺
stops,stop_name,宝積寺,en,Hoshakuji
stops,stop_name,氏家,ja,氏家
stops,stop_name,氏家,en,Ujiie
stops,stop_name,蒲須坂,ja,蒲須坂
stops,stop_name,蒲須坂,en,Kamasusaka
stops,stop_name,片岡,ja,片岡
stops,stop_name,片岡,en,Kataoka
stops,stop_name,矢板,ja,矢板
stops,stop_name,矢板,en,Yaita
stops,stop_name,野崎,ja,野崎
stops,stop_name,野崎,en,Nozaki
stops,stop_name,西那須野,ja,西那須野
stops,stop_name,西那須野,en,Nishi-Nasuno
stops,stop_name,那須塩原,ja,那須塩原
stops,stop_name,那須塩原,en,Nasushiobara
stops,stop_name,黒磯,ja,黒磯
stops,stop_name,黒磯,en,Kuroiso
stops,stop_name,五反田,ja,五反田
stops,stop_name,五反田,en,Gotanda
stops,stop_name,目黒,ja,目黒
stops,stop_name,目黒,en,Meguro
stops,stop_name,原宿,ja,原宿
stops,stop_name,原宿,en,Harajuku
stops,stop_name,新大久保,ja,新大久保
stops,stop_name,新大久保,en,Shin-Okubo
stops,stop_name,高田馬場,ja,高田馬場
stops,stop_name,高田馬場,en,Takadanobaba
stops,stop_name,目白,ja,目白
stops,stop_name,目白,en,Mejiro
stops,stop_name,大塚,ja,大塚
stops,stop_name,大塚,en,Otsuka
stops,stop_name,巣鴨,ja,巣鴨
stops,stop_name,巣鴨,en,Sugamo
stops,stop_name,駒込,ja,駒込
stops,stop_name,駒込,en,Komagome
stops,stop_name,大口,ja,大口
stops,stop_name,大口,en,Oguchi
stops,stop_name,菊名,ja,菊名
stops,stop_name,菊名,en,Kikuna
stops,stop_name,新横浜,ja,新横浜
stops,stop_name,新横浜,en,Shin-Yokohama
stops,stop_name,小机,ja,小机
stops,stop_name,小机,en,Kozukue
stops,stop_name,鴨居,ja,鴨居
stops,stop_name,鴨居,en,Kamoi
stops,stop_name,中山,ja,中山
stops,stop_name,中山,en,Nakayama
stops,stop_name,十日市場,ja,十日市場
stops,stop_name,十日市場,en,Tokaichiba
stops,stop_name,長津田,ja,長津田
stops,stop_name,長津田,en,Nagatsuta
stops,stop_name,成瀬,ja,成瀬
stops,stop_name,成瀬,en,Naruse
stops,stop_name,町田,ja,町田
stops,stop_name,町田,en,Machida
stops,stop_name,古淵,ja,古淵
stops,stop_name,古淵,en,Kobuchi
stops,stop_name,淵野辺,ja,淵野辺
stops,stop_name,淵野辺,en,Fuchinobe
stops,stop_name,矢部,ja,矢部
stops,stop_name,矢部,en,Yabe
stops,stop_name,相模原,ja,相模原
stops,stop_name,相模原,en,Sagamihara
stops,stop_name,相原,ja,相原
